trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Text.started,trial2Text.stopped,participant,session,taskVer,date,expName,psychopyVersion,frameRate,
2,2,15,,,,,0,14,14,14,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007534800097346306, 0.018993099918588996, 0.04030989995226264, 0.05770880007185042, 0.07460539997555315, 0.09097720007412136, 0.10760980006307364]",28.740647100144997,None,28.740647100144997,None,28.740647100144997,None,28.740647100144997,None,28.740647100144997,None,28.740647100144997,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,16,,,,,0,15,15,15,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.008326400071382523, 0.020032400032505393, 0.04241080000065267, 0.06017230008728802, 0.07654349994845688, 0.09313609986566007, 0.10976939997635782]",28.856336100026965,None,28.856336100026965,None,28.856336100026965,None,28.856336100026965,None,28.856336100026965,None,28.856336100026965,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,17,,,,,0,16,16,16,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.008555799955502152, 0.02017659996636212, 0.04278829996474087, 0.05973109998740256, 0.07662929990328848, 0.0935859999153763]",28.97300110012293,None,28.97300110012293,None,28.97300110012293,None,28.97300110012293,None,28.97300110012293,None,28.97300110012293,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,18,,,,,0,17,17,17,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.008072499884292483, 0.020186299923807383, 0.041220600018277764, 0.05862269992940128, 0.07581459986977279, 0.09209030005149543, 0.10932420007884502]",29.07403380004689,None,29.07403380004689,None,29.07403380004689,None,29.07403380004689,None,29.07403380004689,None,29.07403380004689,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,19,,,,,0,18,18,18,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007794199977070093, 0.019837900064885616, 0.04081999999471009, 0.05824650009162724, 0.07485640002414584, 0.09163170005194843, 0.10862620011903346]",29.190808900166303,None,29.190808900166303,None,29.190808900166303,None,29.190808900166303,None,29.190808900166303,None,29.190808900166303,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,20,,,,,0,19,19,19,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007500800071284175, 0.019263300113379955, 0.042056099977344275, 0.05949919996783137, 0.0760308001190424, 0.09285939997062087, 0.10937710013240576, 0.12646759999915957]",29.305527300108224,None,29.305527300108224,None,29.305527300108224,None,29.305527300108224,None,29.305527300108224,None,29.305527300108224,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,21,,,,,0,20,20,20,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.008145400090143085, 0.019873900106176734, 0.041599800111725926, 0.059372000163421035, 0.07558090006932616, 0.09211289999075234, 0.10925590014085174]",29.44051260012202,None,29.44051260012202,None,29.44051260012202,None,29.44051260012202,None,29.44051260012202,None,29.44051260012202,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,22,,,,,0,21,21,21,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.00801529991440475, 0.020016799913719296, 0.041081300005316734, 0.05840589990839362, 0.07573250005953014, 0.09196770004928112, 0.10849240003153682]",29.557682499988005,None,29.557682499988005,None,29.557682499988005,None,29.557682499988005,None,29.557682499988005,None,29.557682499988005,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,23,,,,,0,22,22,22,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.00813270010985434, 0.02025220007635653, 0.04144910001195967, 0.058901699958369136, 0.07602869998663664, 0.09210789995267987, 0.1088875001296401, 0.12597170006483793]",29.673814099980518,None,29.673814099980518,None,29.673814099980518,None,29.673814099980518,None,29.673814099980518,None,29.673814099980518,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,24,,,,,0,23,23,23,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007670900085940957, 0.019861300010234118, 0.0409143001306802, 0.05872349999845028, 0.07504240004345775, 0.09199360013008118, 0.10829730005934834, 0.12546130013652146]",29.807276100153103,None,29.807276100153103,None,29.807276100153103,None,29.807276100153103,None,29.807276100153103,None,29.807276100153103,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,25,,,,,0,24,24,24,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.008576400112360716, 0.020035200053825974, 0.04145070002414286, 0.05947190010920167, 0.07532520010136068, 0.09194000018760562, 0.10908500012010336]",29.9403600001242,None,29.9403600001242,None,29.9403600001242,None,29.9403600001242,None,29.9403600001242,None,29.9403600001242,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,26,,,,,0,25,25,25,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007596899988129735, 0.019123299978673458, 0.041635300032794476, 0.05880020000040531, 0.07589640002697706, 0.0922624000813812, 0.10878850007429719, 0.1254602000117302]",30.055929200025275,None,30.055929200025275,None,30.055929200025275,None,30.055929200025275,None,30.055929200025275,None,30.055929200025275,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,27,,,,,0,26,26,26,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007886300096288323, 0.019238099921494722, 0.0422821999527514, 0.06010539992712438, 0.07637819997034967, 0.09303870005533099, 0.11019430006854236]",30.18842130014673,None,30.18842130014673,None,30.18842130014673,None,30.18842130014673,None,30.18842130014673,None,30.18842130014673,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,28,,,,,0,27,27,27,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0081472999881953, 0.020091499900445342, 0.041642499854788184, 0.05903879995457828, 0.07589889992959797, 0.09234179998748004, 0.10911279986612499, 0.1259051999077201]",30.306594100082293,None,30.306594100082293,None,30.306594100082293,None,30.306594100082293,None,30.306594100082293,None,30.306594100082293,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,29,,,,,0,28,28,28,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007488999981433153, 0.019047799985855818, 0.04223489994183183, 0.059981999918818474, 0.07610800000838935, 0.09275369998067617, 0.10945790004916489, 0.1262095000129193]",30.43852600012906,None,30.43852600012906,None,30.43852600012906,None,30.43852600012906,None,30.43852600012906,None,30.43852600012906,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,30,,,,,0,29,29,29,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007335100090131164, 0.01823829999193549, 0.042207600083202124, 0.05985420010983944, 0.07607510010711849, 0.09275690000504255, 0.11001840000972152]",30.571819599950686,None,30.571819599950686,None,30.571819599950686,None,30.571819599950686,None,30.571819599950686,None,30.571819599950686,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,31,,,,,0,30,30,30,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.009351599961519241, 0.02091860002838075, 0.04167179996147752, 0.05923929996788502, 0.07540440000593662, 0.09205069998279214, 0.10865679988637567, 0.1256724998820573]",30.691148299956694,None,30.691148299956694,None,30.691148299956694,None,30.691148299956694,None,30.691148299956694,None,30.691148299956694,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,32,,,,,0,31,31,31,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007502799853682518, 0.01935560000129044, 0.04182969988323748, 0.05943249980919063, 0.07574040000326931, 0.09230929985642433, 0.10909899999387562, 0.1261822998058051]",30.822379800025374,None,30.822379800025374,None,30.822379800025374,None,30.822379800025374,None,30.822379800025374,None,30.822379800025374,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,33,,,,,0,32,32,32,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.00773270009085536, 0.019217199878767133, 0.041299100033938885, 0.05854739993810654, 0.07554579991847277, 0.0917847000528127, 0.10843589995056391, 0.12551969988271594]",30.95614210003987,None,30.95614210003987,None,30.95614210003987,None,30.95614210003987,None,30.95614210003987,None,30.95614210003987,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,34,,,,,0,33,33,33,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007654299959540367, 0.019746100064367056, 0.041078400099650025, 0.05905929999426007, 0.07486840011551976, 0.09153830003924668, 0.1082262999843806]",31.090239400044084,None,31.090239400044084,None,31.090239400044084,None,31.090239400044084,None,31.090239400044084,None,31.090239400044084,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,35,,,,,0,34,34,34,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.008039699867367744, 0.019646799890324473, 0.041634999914094806, 0.05935749993659556, 0.07544829999096692, 0.09213069989345968, 0.10876749991439283, 0.12583639984950423]",31.206379600102082,None,31.206379600102082,None,31.206379600102082,None,31.206379600102082,None,31.206379600102082,None,31.206379600102082,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,36,,,,,0,35,35,35,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.007506299996748567, 0.01912399986758828, 0.04142239992506802, 0.058652899926528335, 0.07523149996995926, 0.09185680001974106, 0.1085657998919487]",31.339347000001,None,31.339347000001,None,31.339347000001,None,31.339347000001,None,31.339347000001,None,31.339347000001,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,37,,,,,0,36,36,36,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007997200125828385, 0.019239800050854683, 0.04236770002171397, 0.05961950006894767, 0.07664780016057193, 0.09287420008331537, 0.10969240008853376, 0.12615100014954805, 0.14283470017835498, 0.15949380001984537]",31.45496689993888,None,31.45496689993888,None,31.45496689993888,None,31.45496689993888,None,31.45496689993888,None,31.45496689993888,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,38,,,,,0,37,37,37,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.007738600019365549, 0.019476300105452538, 0.042313000187277794, 0.058920000214129686, 0.0756917002145201, 0.09264730010181665]",31.62259569996968,None,31.62259569996968,None,31.62259569996968,None,31.62259569996968,None,31.62259569996968,None,31.62259569996968,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,39,,,,,0,38,38,38,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007524499902501702, 0.019209400052204728, 0.041587499901652336, 0.058808499947190285, 0.075311099877581, 0.0919947000220418, 0.10857439995743334, 0.12526929983869195, 0.1419450999237597]",31.722322900081053,None,31.722322900081053,None,31.722322900081053,None,31.722322900081053,None,31.722322900081053,None,31.722322900081053,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,40,,,,,0,39,39,39,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0075882000382989645, 0.019347900059074163, 0.042585300048813224, 0.06009250017814338, 0.07622280018404126, 0.09289610013365746, 0.10960149997845292, 0.12668890017084777]",31.871465099975467,None,31.871465099975467,None,31.871465099975467,None,31.871465099975467,None,31.871465099975467,None,31.871465099975467,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,41,,,,,0,40,40,40,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007822300074622035, 0.019823499955236912, 0.04117819992825389, 0.05818270007148385, 0.07489700010046363, 0.09149469994008541, 0.10817490005865693, 0.12525120005011559]",32.006589400116354,None,32.006589400116354,None,32.006589400116354,None,32.006589400116354,None,32.006589400116354,None,32.006589400116354,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
2,2,42,,,,,0,41,41,41,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125]","[0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664, 0.057291666666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007912000175565481, 0.019758500158786774, 0.041617600014433265, 0.058587900130078197, 0.07524180016480386, 0.0920532001182437, 0.10864870017394423, 0.12528570019640028, 0.14194470015354455, 0.15868530003353953, 0.17529799998737872, 0.19191749999299645, 0.2086691001895815, 0.22526430012658238, 0.24190290016122162, 0.2586511999834329, 0.2752278000116348, 0.2919489999767393, 0.3086092001758516, 0.32522960007190704, 0.3419918001163751, 0.358681800076738, 0.37528120004571974, 0.39195060008205473, 0.408569100080058, 0.42531169997528195, 0.4419712000526488, 0.45862020016647875, 0.47560190013609827]",32.13941329997033,None,32.13941329997033,None,32.13941329997033,None,32.13941329997033,None,32.13941329997033,None,32.13941329997033,None,a,001,5,2020_Jun_26_1640,pAdaptTest5,2020.1.3,60.03723511115066,
